What does this mean? <br /><h1>噛み合う犬は呼び難し。</h1>;<h1>You can't call dogs off from a fight.</h1><span>(かみあういぬはよびがたし。)</span>;37206 34150 45484 45519
What does this mean? <br /><h1>壮大な眺めですね。</h1>;<h1>It's a magnificent view, isn't it?</h1><span>(そうだいなながめですね。)</span>;44224 45519 45532 45569
What does this mean? <br /><h1>服を買いに行く時の服がない。</h1>;<h1>I don't have any clothes for when I go clothes shopping.</h1><span>(ふくをかいにいくときのふくがない。)</span>;33858 33764 33844 33788 33858 45486 45551 45511 45512 45519 45525
What does this mean? <br /><h1>誰か英語を話す人はいますか。</h1>;<h1>Is there an English speaker here?</h1><span>(だれかえいごをはなすひとはいますか。)</span>;34122 34480 33866 34116 45545 45484 45511 45519 45568 45570
What does this mean? <br /><h1>土曜日、去年から通い始めた陶芸教室。</h1>;<h1>Saturday is the pottery class I've been attending since last year.</h1><span>(どようび、きょねんからかよいはじめたとうげいきょうしつ。)</span>;33570 33806 45587 34532 33792 35246 45552 45519
What does this mean? <br /><h1>「分かった？」「はい」</h1>;<h1>"You with me?" "Yes"</h1><span>(「わかった？」「はい」)</span>;34020 45563 45556
What does this mean? <br /><h1>まるで、沈む船から逃げるネズミみたいね。</h1>;<h1>It's just like rats leaving a sinking ship.</h1><span>(まるで、しずむふねからにげるねずみみたいね。)</span>;39158 36046 35740 45587 36796 45519 45532 45582
What does this mean? <br /><h1>万人の友は誰の友でもない。</h1>;<h1>A friend to all is a friend to none.</h1><span>(まんにんのともはだれのともでもない。)</span>;34268 34116 38050 34122 38050 45484 45485 45551 45514 45516 45525 45582
What does this mean? <br /><h1>でも、私は彼の言うことが分かります。</h1>;<h1>But I understand what he says.</h1><span>(でも、わたしはかれのいうことがわかります。)</span>;45503 33528 34180 34178 34020 45484 45486 45519 45525 45568
What does this mean? <br /><h1>どうして月は夜輝くのか。</h1>;<h1>How does the moon shine at night?</h1><span>(どうしてつきはよるかがやくのか。)</span>;34136 33574 37600 44312 45484 45519 45525 45570
What does this mean? <br /><h1>考えを実行に移すのは、難しい。</h1>;<h1>Putting ideas into practice is difficult.</h1><span>(かんがえをじっこうにうつすのは、むずかしい。)</span>;34716 35382 37168 33734 45484 45511 45512 45519 45525
What does this mean? <br /><h1>これ以上は読む価値がない。</h1>;<h1>It's not worth reading any further.</h1><span>(これいじょうはよむかちがない。)</span>;33490 35722 33944 37870 45484 45486 45551 45519
What does this mean? <br /><h1>どうして俺は彼らのように歌うことが出来ないんだ。</h1>;<h1>Why can't I sing like they can?</h1><span>(どうしておれはかれらのようにうたうことができないんだ。)</span>;34136 44368 35848 34232 34190 33938 45480 45484 45486 45548 45512 45519 45525
What does this mean? <br /><h1>この土地とこの家は私の物ですよ。</h1>;<h1>This house and this land is mine!</h1><span>(このとちとこのいえはわたしのものですよ。)</span>;33490 45525 35254 33490 45525 34362 33528 35482 45484 45523 45525 45533 45569
What does this mean? <br /><h1>明日の準備で忙しい。</h1>;<h1>I'm busy getting ready for tomorrow.</h1><span>(あしたのじゅんびでいそがしい。)</span>;34500 35700 36794 45514 45525 45582
What does this mean? <br /><h1>僕は彼女を幸せにすると言った。</h1>;<h1>I said I would make her happy.</h1><span>(ぼくはかのじょをしあわせにするといった。)</span>;34238 33908 36404 34068 34178 45484 45556 45511 45512 45523 45530
What does this mean? <br /><h1>初めは病気だと思った。</h1>;<h1>At first, I thought they were sick.</h1><span>(はじめはびょうきだとおもった。)</span>;34400 34252 33684 45480 45484 45556 45523
What does this mean? <br /><h1>変換にはかなりの時間がかかる。</h1>;<h1>It takes a long time to convert.</h1><span>(へんかんにはかなりのじかんがかかる。)</span>;40686 33914 33558 39064 45484 45486 45512 45516 45525
What does this mean? <br /><h1>この包丁・・・有名な刀匠が作ったものなんです。</h1>;<h1>This carving knife ... it's one made by a famous swordsmith.</h1><span>(このほうちょう・・・ゆうめいなとうしょうがつくったものなんです。)</span>;33490 45525 44126 34810 33646 45486 45556 45519 45519 45569
What does this mean? <br /><h1>最近、目上の人に敬語を使わない若者が多い。</h1>;<h1>Recently there are a lot of young people who don't use respectful language to their superiors.</h1><span>(さいきん、めうえのひとにけいごをつかわないわかものがおおい。)</span>;34864 39292 34116 37258 33648 35360 33696 45486 45549 45511 45512 45519 45525
What does this mean? <br /><h1>よい子になるには早寝早起きするコトです。</h1>;<h1>To be a good child, you need to go to bed and get up early.</h1><span>(よいこになるにははやねはやおきすることです。)</span>;34478 34278 42696 37302 34068 45484 45512 45516 45519 45569
What does this mean? <br /><h1>彼は将来国家の棟梁たるべき器だ。</h1>;<h1>He has the capacity to be a future leader of the nation.</h1><span>(かれはしょうらいこっかのとうりょうたるべきうつわだ。)</span>;34180 40932 40276 39828 45480 45484 45519 45525
What does this mean? <br /><h1>死ね！</h1>;<h1>Die!</h1><span>(しね！)</span>;34192
What does this mean? <br /><h1>道々でいい。込み入った話でもあるから。</h1>;<h1>Along the way will be fine. It's a complicated matter.</h1><span>(みち々でいい。こみいったはなしでもあるから。)</span>;33830 35142 45547 45587 45485 45556 45514 45516 45519 45582 45585
What does this mean? <br /><h1>結局は誰でも自分で学ぶしかない。</h1>;<h1>Everyone must learn on their own in the end.</h1><span>(けっきょくはだれでもじぶんでまなぶしかない。)</span>;39412 34122 45503 33978 45030 45484 45551 45514 45519 45582
What does this mean? <br /><h1>ミスタイプです。すみません。</h1>;<h1>It's a typo. Sorry.</h1><span>(みすたいぷです。すみません。)</span>;42166 38774 45572 45569
What does this mean? <br /><h1>これは、最近の写真？</h1>;<h1>This a recent photo?</h1><span>(これは、さいきんのしゃしん？)</span>;33490 34864 35152 45484 45525
What does this mean? <br /><h1>社員旅行の予定、あまりぱっとしないよ。</h1>;<h1>The plans for the company outing don't sound too exciting.</h1><span>(しゃいんりょこうのよてい、あまりぱっとしないよ。)</span>;36458 35406 34964 36744 39284 34068 45551 45525 45533
What does this mean? <br /><h1>「人は見かけによらない」とはよく言ったものですね。</h1>;<h1>It's well said that "You can't judge people by their appearance", isn't it?</h1><span>(「ひとはみかけによらない」とはよくいったものですね。)</span>;34116 41982 37644 35608 34178 45484 45549 45556 45512 45519 45523 45532 45569
What does this mean? <br /><h1>ここが差し込むように痛みます。</h1>;<h1>I have a gripping pain here.</h1><span>(ここがさしこむようにいたみます。)</span>;33508 34232 43722 45486 45512 45519 45568
What does this mean? <br /><h1>ここが締めつけられるように痛みます。</h1>;<h1>I have a gripping pain here.</h1><span>(ここがしめつけられるようにいたみます。)</span>;33508 34232 43722 45486 45512 45519 45568
What does this mean? <br /><h1>もうだめだ。</h1>;<h1>It's all over.</h1><span>(もうだめだ。)</span>;35664 45480
What does this mean? <br /><h1>特に理解力がある訳でもない普通の中学生です。</h1>;<h1>He's just a normal junior high school student, not particularly intelligent.</h1><span>(とくにりかいりょくがあるわけでもないふつうのちゅうがくせいです。)</span>;35614 37808 37172 45547 41546 35630 35350 45485 45486 45551 45519 45519 45525 45582 45569
What does this mean? <br /><h1>入学試験に落ちないように、彼女は一生懸命に勉強した。</h1>;<h1>She studied hard in order not to fail the entrance exam.</h1><span>(にゅうがくしけんにおちないように、かのじょはいっしょうけんめいにべんきょうした。)</span>;35312 37208 34246 34232 33908 36984 33724 34068 45484 45548 45512 45519
What does this mean? <br /><h1>君のせっかくの名講義は猫に小判だったね。</h1>;<h1>Your wonderful lecture was pearls before swine.</h1><span>(きみのせっかくのめいこうぎはねこにこばんだったね。)</span>;43926 37496 40520 42994 37284 45482 45484 45512 45525 45532
What does this mean? <br /><h1>それからの日々は、飛ぶように過ぎた。</h1>;<h1>The days after that flew past.</h1><span>(それからのひびは、とぶようにすぎた。)</span>;33592 45587 42038 34188 34232 35078 45484 45552 45512 45519 45525
What does this mean? <br /><h1>うん。確か使ってない優待券もどこかにあったはず。</h1>;<h1>Yes. I'm pretty sure there are complimentary tickets that haven't been used somewhere.</h1><span>(うん。たしかつかってないゆうたいけんもどこかにあったはず。)</span>;45499 36444 33648 38356 34058 45547 45485 45548 45556 45512 45519 45570
What does this mean? <br /><h1>この一見、あたりまえのように見えることが、実は難しいのである。</h1>;<h1>This, appearing at first glance to be perfectly obvious, is actually very difficult.</h1><span>(このいっけん、あたりまえのようにみえることが、じつはむずかしいのである。)</span>;33490 45525 38986 34232 34138 44786 33734 45547 45486 45512 45519 45525 45582
What does this mean? <br /><h1>私がここの生活に慣れるのに時間がかかりそうです。</h1>;<h1>It seems like it will take me a while to get accustomed to life here.</h1><span>(わたしがここのせいかつになれるのにじかんがかかりそうです。)</span>;33528 33508 35120 34856 33558 39064 33686 45486 45512 45519 45525 45569
What does this mean? <br /><h1>例１，２のように訂正せよ。</h1>;<h1>Correct it, as in example 1.2.</h1><span>(れいいち，にのようにていせいせよ。)</span>;36374 34232 41556 34068 45512 45525
What does this mean? <br /><h1>林に竹が目立つ。</h1>;<h1>Bamboo stands out in the woods.</h1><span>(はやしにたけがめだつ。)</span>;34342 44074 37250 45486 45512
What does this mean? <br /><h1>裏には裏がある。</h1>;<h1>There are wheels within wheels.</h1><span>(うらにはうらがある。)</span>;36312 36312 45547 45484 45486 45512 45516
What does this mean? <br /><h1>理由はこうこうであるとちゃんと説明しなさい。</h1>;<h1>Explain exactly what the reasons are.</h1><span>(りゆうはこうこうであるとちゃんとせつめいしなさい。)</span>;35564 33598 33598 45547 37610 35704 34068 39630 45484 45523 45582
What does this mean? <br /><h1>理想を絵に描いたような男性だった。</h1>;<h1>He was a man who was the very picture of her ideals.</h1><span>(りそうをえにえがいたようなだんせいだった。)</span>;40646 35138 42750 34232 43426 45482 45554 45511 45512 45519 45519
What does this mean? <br /><h1>目標とする１０パーセントにははるかにおよばない結果にとどまった。</h1>;<h1>It stopped short at a result far from the 10% taken as the target.</h1><span>(もくひょうとするいちぜろぱーせんとにははるかにおよばないけっかにとどまった。)</span>;40118 34068 37224 35546 45484 45549 45556 45512 45516 45519 45523 45530
What does this mean? <br /><h1>明日はどうですか。</h1>;<h1>How about tomorrow?</h1><span>(あしたはどうですか。)</span>;34500 33688 45484 45569 45570
What does this mean? <br /><h1>未来への希望で胸が高鳴る。</h1>;<h1>My heart pounded at the future excitement.</h1><span>(みらいへのきぼうでむねがたかなる。)</span>;36514 42004 34152 45486 45513 45514 45525 45582
What does this mean? <br /><h1>彼は壁一面にポスターをべたべた張った。</h1>;<h1>He plastered the wall with posters.</h1><span>(かれはかべいちめんにぽすたーをべたべたはった。)</span>;34180 37136 33796 39780 41622 45264 43836 45484 45556 45511 45512
What does this mean? <br /><h1>風の便りに聞いた。</h1>;<h1>A little bird told me.</h1><span>(かぜのたよりにきいた。)</span>;34844 38866 33910 45554 45512 45525
What does this mean? <br /><h1>彼女は彼に思いを寄せた。</h1>;<h1>She fell in love with him.</h1><span>(かのじょはかれにおもいをよせた。)</span>;33908 34180 39684 43870 45484 45552 45511 45512
What does this mean? <br /><h1>彼女はあでやかな肢体で男性の人気を得た。</h1>;<h1>Her bewitching body made her very popular with men.</h1><span>(かのじょはあでやかなしたいでだんせいのにんきをえた。)</span>;33908 43426 34366 42416 45484 45552 45511 45514 45519 45525 45582
What does this mean? <br /><h1>彼の顔は怖そうに見える反面、声は優しくおだやかだった。</h1>;<h1>In contrast to his frightening looks, his voice was kind and calm.</h1><span>(かれのかおはこわそうにみえるはんめん、こえはやさしくおだやかだった。)</span>;34180 34260 36910 33686 34138 36806 34114 45482 45484 45512 45519 45525
What does this mean? <br /><h1>髪の毛を後ろになでつけた。</h1>;<h1>He combed back his hair.</h1><span>(かみのけをうしろになでつけた。)</span>;34214 33562 45552 45511 45512
What does this mean? <br /><h1>日本車は右ハンドルです。</h1>;<h1>Japanese cars are right hand drive.</h1><span>(にっぽんしゃはみぎはんどるです。)</span>;45558 34536 33504 37698 45484 45569
What does this mean? <br /><h1>町中で、珍しい物を見つけました。</h1>;<h1>I found something interesting in the town.</h1><span>(まちなかで、めずらしいものをみつけました。)</span>;39390 36718 35482 33676 45511 45514 45568 45582
What does this mean? <br /><h1>虫の音がきこえます。</h1>;<h1>I can hear the chirping of insects.</h1><span>(むしのおとがきこえます。)</span>;43730 43724 45486 45525 45568
What does this mean? <br /><h1>他の女にとられるよりは、諦めつくもん！</h1>;<h1>I'd just be able to give up better than if you were taken by some other woman.</h1><span>(たのおんなにとられるよりは、あきらめつくもん！)</span>;36250 33896 37032 45210 45484 45512 45519 45525
What does this mean? <br /><h1>前半彼らは押せ押せムードとなった。</h1>;<h1>They went on the offensive in the first half.</h1><span>(ぜんはんかれらはおせおせむーどとなった。)</span>;40166 35848 37798 34278 45484 45556 45519 45523
What does this mean? <br /><h1>赤ん坊の世話を焼けるのが嬉しい。</h1>;<h1>I'm very happy that I can take care of the baby.</h1><span>(あかんぼうのせわをやけるのがうれしい。)</span>;44628 43092 36608 34274 45486 45511 45519 45525
What does this mean? <br /><h1>赤いネクタイを買いました。</h1>;<h1>I bought a red tie.</h1><span>(あかいねくたいをかいました。)</span>;33636 35264 33764 45511 45568
What does this mean? <br /><h1>人のいない部屋の照明をこまめに消す。</h1>;<h1>Take care to turn off lights in rooms when nobody's in them.</h1><span>(ひとのいないへやのしょうめいをこまめにけす。)</span>;34116 45545 33658 42106 33650 45548 45511 45512 45519 45525 45530
What does this mean? <br /><h1>森林の空気はおいしい。</h1>;<h1>The air is wonderful in the woods.</h1><span>(しんりんのくうきはおいしい。)</span>;39954 34364 34148 45484 45525
What does this mean? <br /><h1>少し間違うと大怪我につながる大変危険なスポーツです。</h1>;<h1>It's a very dangerous sport, where a slight mistake can lead to serious injury.</h1><span>(すこしまちがうとだいけがにつながるたいへんきけんなすぽーつです。)</span>;34006 35212 37504 37188 37694 36276 36576 34288 45512 45519 45519 45523 45569
What does this mean? <br /><h1>拾った者が持ち主。</h1>;<h1>Finders keepers.</h1><span>(ひろったものがもちぬし。)</span>;37086 38928 42168 45486 45556 45519
What does this mean? <br /><h1>邪険にしないで下さいよ！</h1>;<h1>Please don't be cold!</h1><span>(じゃけんにしないでくださいよ！)</span>;34068 38608 45551 45512 45514 45530 45533 45582
What does this mean? <br /><h1>車がいかれるかと思ったころ終点に着きました。</h1>;<h1>We reached our destination just as I thought the car was going to give up the ghost.</h1><span>(くるまがいかれるかとおもったころしゅうてんにつきました。)</span>;34536 33684 38558 37378 45486 45556 45512 45519 45523 45568 45570
What does this mean? <br /><h1>社長は話の分かるタイプの人だ。</h1>;<h1>The president is a down-to-earth kind of man.</h1><span>(しゃちょうははなしのわかるたいぷのひとだ。)</span>;34566 35142 34020 38774 34116 45480 45484 45519 45525
What does this mean? <br /><h1>自分でも負けた。</h1>;<h1>Even I was defeated.</h1><span>(じぶんでもまけた。)</span>;33978 33748 45485 45552 45514 45516 45582
What does this mean? <br /><h1>自分でも信じられない。</h1>;<h1>Even I can't believe that.</h1><span>(じぶんでもしんじられない。)</span>;33978 45503 35570 45548 45519
What does this mean? <br /><h1>自分でも我慢ができない。</h1>;<h1>Even I can't endure it.</h1><span>(じぶんでもがまんができない。)</span>;33978 37194 45485 45486 45548 45514 45516 45582
What does this mean? <br /><h1>試合にさきだち代々木競技場で開会式が行われた。</h1>;<h1>Before the match, an opening ceremony was held in the Yoyogi stadium.</h1><span>(しあいにさきだちよよぎきょうぎじょうでかいかいしきがおこなわれた。)</span>;39432 40804 41950 38498 40264 34496 45486 45552 45512 45514 45519 45582
What does this mean? <br /><h1>私は彼女のドレスのシンプルなところが好きだ。</h1>;<h1>I like the simplicity of her dress.</h1><span>(わたしはかのじょのどれすのしんぷるなところがすきだ。)</span>;33528 33908 43432 33850 33530 45480 45484 45486 45519 45525
What does this mean? <br /><h1>私は中二で学校を退学した。</h1>;<h1>I dropped out of school when I was in the 7th grade.</h1><span>(わたしはちゅうにでがっこうをたいがくした。)</span>;33528 42078 33740 33794 40532 34068 45484 45511 45514 45582
What does this mean? <br /><h1>私は高校を退学になった。</h1>;<h1>I was kicked out of high school.</h1><span>(わたしはこうこうをたいがくになった。)</span>;33528 35310 40532 34278 45484 45556 45511 45512
What does this mean? <br /><h1>私の見た限りでは、なかなか良い製品だ。</h1>;<h1>From what I've seen of the product so far, it's pretty good.</h1><span>(わたしのみたかぎりでは、なかなかよいせいひんだ。)</span>;33528 33812 40000 39194 35790 40662 45480 45484 45552 45514 45516 45519 45525 45582
What does this mean? <br /><h1>姉は頭の回転がいい。</h1>;<h1>My sister is quick-thinking.</h1><span>(あねはあたまのかいてんがいい。)</span>;33872 40296 44238 45484 45486 45525
What does this mean? <br /><h1>仕事探しを先延ばしにするのはやめなさい。</h1>;<h1>Stop putting off finding a job.</h1><span>(しごとさがしをさきのばしにするのはやめなさい。)</span>;34002 34036 33496 42220 34068 39630 45484 45511 45512 45519 45525
What does this mean? <br /><h1>最大１０名でテーブルを囲えます。</h1>;<h1>At most 10 people can sit round the table.</h1><span>(さいだいいちぜろめいでてーぶるをかこえます。)</span>;35730 40520 33678 45511 45514 45568 45582
What does this mean? <br /><h1>今日は登校日だ。遅刻しないようにしないと・・・。</h1>;<h1>Today's a school day. I'd better make sure not to be late ...</h1><span>(きょうはとうこうびだ。ちこくしないようにしないと・・・。)</span>;33608 40200 44046 36384 34068 34232 34068 45480 45484 45551 45512 45519 45523
What does this mean? <br /><h1>今日は漢字の書き取りがある。</h1>;<h1>We have a kanji dictation test today.</h1><span>(きょうはかんじのかきとりがある。)</span>;33608 33634 34782 45547 45484 45486 45525
What does this mean? <br /><h1>攻撃的な行動に出やすい人は、危険な人間になり得る。</h1>;<h1>People who are prone to aggression can be dangerous.</h1><span>(こうげきてきなこうどうにでやすいひとは、きけんなにんげんになりえる。)</span>;36882 38932 33784 34116 36576 34876 34278 42416 45484 45512 45519
What does this mean? <br /><h1>厳しいトレーニングに、彼は音を上げた。</h1>;<h1>He gave up under the severe training he faced.</h1><span>(きびしいとれーにんぐに、かれはおとをあげた。)</span>;36778 39214 34180 43724 33952 45484 45552 45511 45512
